"AnnualCrops","BuiltUp","ConsolidatedBarren","NaturalGrassland","NaturalWoodedLand","PermanentCrops","PlantedForest","Shrubs","UnconsolidatedBarren","Waterbodies","Wetlands","SiteID","MajorityClass1"
0.0736738703339882,3.48722986247544,0.233300589390963,10.3757367387033,16.3310412573674,0.577111984282908,0.0982318271119843,32.4042239685658,0,0,36.4194499017682,"s2lam003_230807","Wetlands"
0,7.2,3.74153846153846,0.0369230769230769,6.42461538461538,0.172307692307692,0.0369230769230769,59.2369230769231,0.0369230769230769,0,23.1138461538462,"s2lam003_230823","Shrubs"
0,3.00945829750645,37.79633951603,0.343938091143594,0.135118535806412,0.0245670065102567,0.0368505097653851,53.7280432379315,0.0368505097653851,0,4.88883429554109,"s2lam003_231011","Shrubs"
0,2.74345032130499,12.4938210578349,0.333662876915472,27.014335145823,0.074147305981216,4.00395452298566,50.852694018784,0,0,2.48393475037074,"s2lam003_231103","Shrubs"
0,3.50510392325667,58.0494404132333,0.344361087197147,0.184479153855614,0,0.012298610257041,35.6659697454188,0,0,2.23834706678145,"s2lam003_231115","ConsolidatedBarren"
0.0185345360187817,47.2321759545286,37.7116026195478,0,0.308908933646361,0.0864945014209811,0,11.8991721240578,2.46509329049796,0,0.278018040281725,"s2lam003_231127","BuiltUp"
0.160911003837109,2.68597598712712,1.72050996410447,6.94392870404753,62.0126253249164,0.482733011511326,4.7654412674836,15.88067830177,0.0742666171555886,0,5.27292981804679,"s2lam005_230725","NaturalWoodedLand"
0,0,1.73503532036188,34.2297682488536,16.9661668112529,0,0.73119345643822,43.0164828355434,0,0,3.32135332754988,"s2lam005_231113","Shrubs"
0.0491702519975415,3.82298709280885,4.17947141979103,24.019668100799,2.80270436385986,0.110633066994468,0.0245851259987707,54.0872771972956,0.110633066994468,0,10.7928703134604,"s2lam006_230705","Shrubs"
0,10.7911898609573,44.5182724252492,0.541405192567983,0.110741971207087,0,0.0492186538698167,37.4184816045281,0.110741971207087,0,6.45994832041344,"s2lam006_230710","ConsolidatedBarren"
2.85574212526045,3.61563917146709,0,4.20394656207869,15.1856845201618,0.245128079421498,0,30.4203946562079,0,0,43.4734648854026,"s2lam006_230808","Wetlands"
0.135618296141043,1.56577487362841,1.80002465787203,0.308223400320552,12.7604487732709,0.456170632474417,0.271236592282086,74.5160892614967,0.0123289360128221,0,8.17408457650105,"s2lam006_231011","Shrubs"
0.135836008891084,1.82761175598913,10.9656705359348,2.03754013336626,40.8619412200543,0.382810570511237,12.0400098789825,27.3400839713509,0.111138552729069,0,4.29735737219066,"s2lam006_231103","NaturalWoodedLand"
0.654725138974676,1.13650401482397,14.9722050648548,32.402717726992,1.22297714638666,0.0123533045089561,0,34.6633724521309,0.123533045089561,0,14.8116121062384,"s2lam006_231115","Shrubs"
0,58.3516752262167,27.0970897529958,1.35730007336757,5.3802885791147,0,0.012227928588897,7.47126436781609,0.244558571777941,0,0.0855955001222793,"s2lam006_231127","BuiltUp"
1.16707616707617,1.46191646191646,0.282555282555283,1.57248157248157,13.3292383292383,0.0122850122850123,0,81.2162162162162,0,0,0.958230958230958,"s2lam010_230807","Shrubs"
0,0.0245670065102567,17.2951725832207,0.74929369856283,0,0,0.0122835032551284,67.2153298120624,0,0,14.7033533963886,"s2lam010_231011","Shrubs"
0.222551928783383,1.22403560830861,10.1261127596439,1.10039564787339,20.8209693372898,0.370919881305638,4.85905044510386,53.9193867457962,0,0,7.35657764589515,"s2lam010_231103","Shrubs"
0,0.0871513944223108,21.5761952191235,5.52788844621514,0.13695219123506,0,0,71.1030876494024,0,0,1.56872509960159,"s2lam010_231115","Shrubs"
0.306635594259782,3.88813933521403,0.0245308475407825,1.59450509015086,14.0561756408684,0,0,18.6925058260763,0,0,61.4375076658899,"s2lam010_231127","Wetlands"
0,3.67217898832685,3.96400778210117,3.56274319066148,0,0,0.01215953307393,21.53453307393,0.0364785992217899,38.4849221789883,28.7329766536965,"s2lam015_230705","Waterbodies"
0,0.0368505097653851,17.516275641813,0.773860705073087,0,0,0.0491340130205134,67.0556442697457,0,0,14.5682348605822,"s2lam015_230710","Shrubs"
0,0.172605104179509,11.293305387745,6.78091480705215,4.40143015657749,0,1.76303784983356,68.8201208235729,0,0,6.76858587103933,"s2lam015_230907","Shrubs"
0,0.111042566317088,11.3756940160395,6.94632942628007,4.31832202344232,0,1.90006169031462,68.5502776064158,0,0,6.79827267119062,"s2lam015_231018","Shrubs"
